,code,country,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index
1107,LAO,Laos,2020-06-16,19.0,0.0,36.11,7275556,6397.36,0.601
1108,LAO,Laos,2020-06-17,19.0,0.0,36.11,7275556,6397.36,0.601
1109,LAO,Laos,2020-06-18,19.0,0.0,36.11,7275556,6397.36,0.601
1110,LAO,Laos,2020-06-19,19.0,0.0,36.11,7275556,6397.36,0.601
1111,LAO,Laos,2020-06-20,19.0,0.0,36.11,7275556,6397.36,0.601
1112,LAO,Laos,2020-06-21,19.0,0.0,36.11,7275556,6397.36,0.601
1113,LAO,Laos,2020-06-22,19.0,0.0,36.11,7275556,6397.36,0.601
1114,LAO,Laos,2020-06-23,19.0,0.0,36.11,7275556,6397.36,0.601
1115,LAO,Laos,2020-06-24,19.0,0.0,36.11,7275556,6397.36,0.601
1116,LAO,Laos,2020-06-25,19.0,0.0,36.11,7275556,6397.36,0.601
1117,LAO,Laos,2020-06-26,19.0,0.0,36.11,7275556,6397.36,0.601
1118,LAO,Laos,2020-06-27,19.0,0.0,36.11,7275556,6397.36,0.601
1119,LAO,Laos,2020-06-28,19.0,0.0,33.33,7275556,6397.36,0.601
1120,LAO,Laos,2020-06-29,19.0,0.0,33.33,7275556,6397.36,0.601
1121,LAO,Laos,2020-06-30,19.0,0.0,33.33,7275556,6397.36,0.601
1122,LAO,Laos,2020-07-01,19.0,0.0,16.67,7275556,6397.36,0.601
1123,LAO,Laos,2020-07-02,19.0,0.0,16.67,7275556,6397.36,0.601
1124,LAO,Laos,2020-07-03,19.0,0.0,16.67,7275556,6397.36,0.601
1125,LAO,Laos,2020-07-04,19.0,0.0,16.67,7275556,6397.36,0.601
1126,LAO,Laos,2020-07-05,19.0,0.0,16.67,7275556,6397.36,0.601
1127,LAO,Laos,2020-07-06,19.0,0.0,16.67,7275556,6397.36,0.601
1128,LAO,Laos,2020-07-07,19.0,0.0,16.67,7275556,6397.36,0.601
1129,LAO,Laos,2020-07-08,19.0,0.0,16.67,7275556,6397.36,0.601
1130,LAO,Laos,2020-07-09,19.0,0.0,16.67,7275556,6397.36,0.601
1131,LAO,Laos,2020-07-10,19.0,0.0,16.67,7275556,6397.36,0.601
1132,LAO,Laos,2020-07-11,19.0,0.0,16.67,7275556,6397.36,0.601
1133,LAO,Laos,2020-07-12,19.0,0.0,16.67,7275556,6397.36,0.601
1134,LAO,Laos,2020-07-13,19.0,0.0,16.67,7275556,6397.36,0.601
1135,LAO,Laos,2020-07-14,19.0,0.0,16.67,7275556,6397.36,0.601
1136,LAO,Laos,2020-07-15,19.0,0.0,16.67,7275556,6397.36,0.601
1137,LAO,Laos,2020-07-16,19.0,0.0,16.67,7275556,6397.36,0.601
1138,LAO,Laos,2020-07-17,19.0,0.0,16.67,7275556,6397.36,0.601
1139,LAO,Laos,2020-07-18,19.0,0.0,16.67,7275556,6397.36,0.601
1140,LAO,Laos,2020-07-19,19.0,0.0,16.67,7275556,6397.36,0.601
1141,LAO,Laos,2020-07-20,19.0,0.0,16.67,7275556,6397.36,0.601
1142,LAO,Laos,2020-07-21,19.0,0.0,16.67,7275556,6397.36,0.601
1143,LAO,Laos,2020-07-22,19.0,0.0,16.67,7275556,6397.36,0.601
1144,LAO,Laos,2020-07-23,19.0,0.0,16.67,7275556,6397.36,0.601
1145,LAO,Laos,2020-07-24,19.0,0.0,16.67,7275556,6397.36,0.601
1146,LAO,Laos,2020-07-25,20.0,0.0,16.67,7275556,6397.36,0.601
1147,LAO,Laos,2020-07-26,20.0,0.0,11.11,7275556,6397.36,0.601
1148,LAO,Laos,2020-07-27,20.0,0.0,11.11,7275556,6397.36,0.601
1149,LAO,Laos,2020-07-28,20.0,0.0,11.11,7275556,6397.36,0.601
1150,LAO,Laos,2020-07-29,20.0,0.0,11.11,7275556,6397.36,0.601
1151,LAO,Laos,2020-07-30,20.0,0.0,11.11,7275556,6397.36,0.601
1152,LAO,Laos,2020-07-31,20.0,0.0,11.11,7275556,6397.36,0.601
1153,LAO,Laos,2020-08-01,20.0,0.0,32.41,7275556,6397.36,0.601
1154,LAO,Laos,2020-08-02,20.0,0.0,32.41,7275556,6397.36,0.601
1155,LAO,Laos,2020-08-03,20.0,0.0,26.85,7275556,6397.36,0.601
1156,LAO,Laos,2020-08-04,20.0,0.0,26.85,7275556,6397.36,0.601
1157,LAO,Laos,2020-08-05,20.0,0.0,26.85,7275556,6397.36,0.601
1158,LAO,Laos,2020-08-06,20.0,0.0,26.85,7275556,6397.36,0.601
1159,LAO,Laos,2020-08-07,20.0,0.0,26.85,7275556,6397.36,0.601
1160,LAO,Laos,2020-08-08,20.0,0.0,26.85,7275556,6397.36,0.601
1161,LAO,Laos,2020-08-09,20.0,0.0,26.85,7275556,6397.36,0.601
1162,LAO,Laos,2020-08-10,20.0,0.0,26.85,7275556,6397.36,0.601
1163,LAO,Laos,2020-08-11,20.0,0.0,26.85,7275556,6397.36,0.601
1164,LAO,Laos,2020-08-12,20.0,0.0,26.85,7275556,6397.36,0.601
1165,LAO,Laos,2020-08-13,20.0,0.0,26.85,7275556,6397.36,0.601
1166,LAO,Laos,2020-08-14,20.0,0.0,26.85,7275556,6397.36,0.601
1167,LAO,Laos,2020-08-15,20.0,0.0,26.85,7275556,6397.36,0.601
1168,LAO,Laos,2020-08-16,20.0,0.0,26.85,7275556,6397.36,0.601
1169,LAO,Laos,2020-08-17,20.0,0.0,26.85,7275556,6397.36,0.601
1170,LAO,Laos,2020-08-18,20.0,0.0,26.85,7275556,6397.36,0.601
1171,LAO,Laos,2020-08-19,20.0,0.0,26.85,7275556,6397.36,0.601
1172,LAO,Laos,2020-08-20,20.0,0.0,26.85,7275556,6397.36,0.601
1173,LAO,Laos,2020-08-21,20.0,0.0,26.85,7275556,6397.36,0.601
1174,LAO,Laos,2020-08-22,22.0,0.0,26.85,7275556,6397.36,0.601
1175,LAO,Laos,2020-08-23,22.0,0.0,26.85,7275556,6397.36,0.601
1176,LAO,Laos,2020-08-24,22.0,0.0,26.85,7275556,6397.36,0.601
1177,LAO,Laos,2020-08-25,22.0,0.0,32.41,7275556,6397.36,0.601
1178,LAO,Laos,2020-08-26,22.0,0.0,32.41,7275556,6397.36,0.601
1179,LAO,Laos,2020-08-27,22.0,0.0,32.41,7275556,6397.36,0.601
1180,LAO,Laos,2020-08-28,22.0,0.0,32.41,7275556,6397.36,0.601
1181,LAO,Laos,2020-08-29,22.0,0.0,32.41,7275556,6397.36,0.601
1182,LAO,Laos,2020-08-30,22.0,0.0,32.41,7275556,6397.36,0.601
1183,LAO,Laos,2020-08-31,22.0,0.0,32.41,7275556,6397.36,0.601
1184,LAO,Laos,2020-09-01,22.0,0.0,32.41,7275556,6397.36,0.601
1185,LAO,Laos,2020-09-02,22.0,0.0,32.41,7275556,6397.36,0.601
1186,LAO,Laos,2020-09-03,22.0,0.0,32.41,7275556,6397.36,0.601
1187,LAO,Laos,2020-09-04,22.0,0.0,32.41,7275556,6397.36,0.601
1188,LAO,Laos,2020-09-05,22.0,0.0,32.41,7275556,6397.36,0.601
1189,LAO,Laos,2020-09-06,22.0,0.0,32.41,7275556,6397.36,0.601
1190,LAO,Laos,2020-09-07,22.0,0.0,32.41,7275556,6397.36,0.601
1191,LAO,Laos,2020-09-08,22.0,0.0,32.41,7275556,6397.36,0.601
1192,LAO,Laos,2020-09-09,22.0,0.0,32.41,7275556,6397.36,0.601
1193,LAO,Laos,2020-09-10,22.0,0.0,32.41,7275556,6397.36,0.601
1194,LAO,Laos,2020-09-11,22.0,0.0,32.41,7275556,6397.36,0.601
1195,LAO,Laos,2020-09-12,23.0,0.0,32.41,7275556,6397.36,0.601
1196,LAO,Laos,2020-09-13,23.0,0.0,32.41,7275556,6397.36,0.601
1197,LAO,Laos,2020-09-14,23.0,0.0,32.41,7275556,6397.36,0.601
1198,LAO,Laos,2020-09-15,23.0,0.0,32.41,7275556,6397.36,0.601
1199,LAO,Laos,2020-09-16,23.0,0.0,32.41,7275556,6397.36,0.601
1200,LAO,Laos,2020-09-17,23.0,0.0,32.41,7275556,6397.36,0.601
1201,LAO,Laos,2020-09-18,23.0,0.0,32.41,7275556,6397.36,0.601
1202,LAO,Laos,2020-09-19,23.0,0.0,32.41,7275556,6397.36,0.601
1203,LAO,Laos,2020-09-20,23.0,0.0,32.41,7275556,6397.36,0.601
1204,LAO,Laos,2020-09-21,23.0,0.0,32.41,7275556,6397.36,0.601
1205,LAO,Laos,2020-09-22,23.0,0.0,32.41,7275556,6397.36,0.601
1206,LAO,Laos,2020-09-23,23.0,0.0,32.41,7275556,6397.36,0.601
1207,LAO,Laos,2020-09-24,23.0,0.0,32.41,7275556,6397.36,0.601
1208,LAO,Laos,2020-09-25,23.0,0.0,32.41,7275556,6397.36,0.601
1209,LAO,Laos,2020-09-26,23.0,0.0,32.41,7275556,6397.36,0.601
1210,LAO,Laos,2020-09-27,23.0,0.0,32.41,7275556,6397.36,0.601
1211,LAO,Laos,2020-09-28,23.0,0.0,32.41,7275556,6397.36,0.601
1212,LAO,Laos,2020-09-29,23.0,0.0,32.41,7275556,6397.36,0.601
1213,LAO,Laos,2020-09-30,23.0,0.0,32.41,7275556,6397.36,0.601
1214,LAO,Laos,2020-10-01,23.0,0.0,32.41,7275556,6397.36,0.601
1215,LAO,Laos,2020-10-02,23.0,0.0,32.41,7275556,6397.36,0.601
1216,LAO,Laos,2020-10-03,23.0,0.0,32.41,7275556,6397.36,0.601
1217,LAO,Laos,2020-10-04,23.0,0.0,32.41,7275556,6397.36,0.601
1218,LAO,Laos,2020-10-05,23.0,0.0,32.41,7275556,6397.36,0.601
1219,LAO,Laos,2020-10-06,23.0,0.0,32.41,7275556,6397.36,0.601
1220,LAO,Laos,2020-10-07,23.0,0.0,32.41,7275556,6397.36,0.601
1221,LAO,Laos,2020-10-08,23.0,0.0,32.41,7275556,6397.36,0.601
1222,LAO,Laos,2020-10-09,23.0,0.0,32.41,7275556,6397.36,0.601
1223,LAO,Laos,2020-10-10,23.0,0.0,32.41,7275556,6397.36,0.601
1224,LAO,Laos,2020-10-11,23.0,0.0,32.41,7275556,6397.36,0.601
1225,LAO,Laos,2020-10-12,23.0,0.0,32.41,7275556,6397.36,0.601
1226,LAO,Laos,2020-10-13,23.0,0.0,32.41,7275556,6397.36,0.601
1227,LAO,Laos,2020-10-14,23.0,0.0,,7275556,6397.36,0.601
1228,LAO,Laos,2020-10-15,23.0,0.0,,7275556,6397.36,0.601
1229,LAO,Laos,2020-10-16,23.0,0.0,,7275556,6397.36,0.601
1230,LAO,Laos,2020-10-17,23.0,0.0,,7275556,6397.36,0.601
1231,LAO,Laos,2020-10-18,23.0,0.0,,7275556,6397.36,0.601
1232,LAO,Laos,2020-10-19,23.0,0.0,,7275556,6397.36,0.601
1233,MYS,Malaysia,2019-12-31,,,,32365998,26808.164,0.802
1234,MYS,Malaysia,2020-01-01,,,0.0,32365998,26808.164,0.802
1235,MYS,Malaysia,2020-01-02,,,0.0,32365998,26808.164,0.802
1236,MYS,Malaysia,2020-01-03,,,0.0,32365998,26808.164,0.802
1237,MYS,Malaysia,2020-01-04,,,0.0,32365998,26808.164,0.802
1238,MYS,Malaysia,2020-01-05,,,0.0,32365998,26808.164,0.802
1239,MYS,Malaysia,2020-01-06,,,0.0,32365998,26808.164,0.802
1240,MYS,Malaysia,2020-01-07,,,0.0,32365998,26808.164,0.802
1241,MYS,Malaysia,2020-01-08,,,0.0,32365998,26808.164,0.802
1242,MYS,Malaysia,2020-01-09,,,0.0,32365998,26808.164,0.802
1243,MYS,Malaysia,2020-01-10,,,0.0,32365998,26808.164,0.802
1244,MYS,Malaysia,2020-01-11,,,0.0,32365998,26808.164,0.802
1245,MYS,Malaysia,2020-01-12,,,0.0,32365998,26808.164,0.802
1246,MYS,Malaysia,2020-01-13,,,0.0,32365998,26808.164,0.802
1247,MYS,Malaysia,2020-01-14,,,0.0,32365998,26808.164,0.802
1248,MYS,Malaysia,2020-01-15,,,0.0,32365998,26808.164,0.802
1249,MYS,Malaysia,2020-01-16,,,11.11,32365998,26808.164,0.802
1250,MYS,Malaysia,2020-01-17,,,11.11,32365998,26808.164,0.802
1251,MYS,Malaysia,2020-01-18,,,11.11,32365998,26808.164,0.802
1252,MYS,Malaysia,2020-01-19,,,11.11,32365998,26808.164,0.802
1253,MYS,Malaysia,2020-01-20,,,11.11,32365998,26808.164,0.802
1254,MYS,Malaysia,2020-01-21,,,11.11,32365998,26808.164,0.802
1255,MYS,Malaysia,2020-01-22,,,11.11,32365998,26808.164,0.802
1256,MYS,Malaysia,2020-01-23,,,11.11,32365998,26808.164,0.802
1257,MYS,Malaysia,2020-01-24,,,11.11,32365998,26808.164,0.802
1258,MYS,Malaysia,2020-01-25,3.0,,11.11,32365998,26808.164,0.802
1259,MYS,Malaysia,2020-01-26,4.0,,11.11,32365998,26808.164,0.802
1260,MYS,Malaysia,2020-01-27,4.0,,11.11,32365998,26808.164,0.802
1261,MYS,Malaysia,2020-01-28,4.0,,11.11,32365998,26808.164,0.802
1262,MYS,Malaysia,2020-01-29,7.0,,11.11,32365998,26808.164,0.802
1263,MYS,Malaysia,2020-01-30,7.0,,19.44,32365998,26808.164,0.802
1264,MYS,Malaysia,2020-01-31,8.0,,19.44,32365998,26808.164,0.802
1265,MYS,Malaysia,2020-02-01,8.0,,19.44,32365998,26808.164,0.802
1266,MYS,Malaysia,2020-02-02,8.0,,19.44,32365998,26808.164,0.802
1267,MYS,Malaysia,2020-02-03,8.0,,19.44,32365998,26808.164,0.802
1268,MYS,Malaysia,2020-02-04,8.0,,19.44,32365998,26808.164,0.802
1269,MYS,Malaysia,2020-02-05,10.0,,19.44,32365998,26808.164,0.802
1270,MYS,Malaysia,2020-02-06,12.0,,19.44,32365998,26808.164,0.802
1271,MYS,Malaysia,2020-02-07,14.0,,19.44,32365998,26808.164,0.802
1272,MYS,Malaysia,2020-02-08,15.0,,19.44,32365998,26808.164,0.802
1273,MYS,Malaysia,2020-02-09,16.0,,19.44,32365998,26808.164,0.802
1274,MYS,Malaysia,2020-02-10,18.0,,19.44,32365998,26808.164,0.802
1275,MYS,Malaysia,2020-02-11,18.0,,19.44,32365998,26808.164,0.802
1276,MYS,Malaysia,2020-02-12,18.0,,19.44,32365998,26808.164,0.802
1277,MYS,Malaysia,2020-02-13,18.0,,19.44,32365998,26808.164,0.802
1278,MYS,Malaysia,2020-02-14,19.0,,19.44,32365998,26808.164,0.802
1279,MYS,Malaysia,2020-02-15,21.0,,19.44,32365998,26808.164,0.802
1280,MYS,Malaysia,2020-02-16,22.0,,19.44,32365998,26808.164,0.802
1281,MYS,Malaysia,2020-02-17,22.0,,19.44,32365998,26808.164,0.802
1282,MYS,Malaysia,2020-02-18,22.0,,19.44,32365998,26808.164,0.802
1283,MYS,Malaysia,2020-02-19,22.0,,19.44,32365998,26808.164,0.802
1284,MYS,Malaysia,2020-02-20,22.0,,19.44,32365998,26808.164,0.802
1285,MYS,Malaysia,2020-02-21,22.0,,19.44,32365998,26808.164,0.802
1286,MYS,Malaysia,2020-02-22,22.0,,19.44,32365998,26808.164,0.802
1287,MYS,Malaysia,2020-02-23,22.0,,19.44,32365998,26808.164,0.802
1288,MYS,Malaysia,2020-02-24,22.0,,19.44,32365998,26808.164,0.802
1289,MYS,Malaysia,2020-02-25,22.0,,19.44,32365998,26808.164,0.802
1290,MYS,Malaysia,2020-02-26,22.0,,19.44,32365998,26808.164,0.802
1291,MYS,Malaysia,2020-02-27,22.0,,19.44,32365998,26808.164,0.802
1292,MYS,Malaysia,2020-02-28,23.0,,19.44,32365998,26808.164,0.802
1293,MYS,Malaysia,2020-02-29,25.0,,19.44,32365998,26808.164,0.802
1294,MYS,Malaysia,2020-03-01,25.0,,19.44,32365998,26808.164,0.802
1295,MYS,Malaysia,2020-03-02,29.0,,19.44,32365998,26808.164,0.802
1296,MYS,Malaysia,2020-03-03,,,19.44,32365998,26808.164,0.802
1297,MYS,Malaysia,2020-03-04,36.0,,19.44,32365998,26808.164,0.802
1298,MYS,Malaysia,2020-03-05,50.0,,19.44,32365998,26808.164,0.802
1299,MYS,Malaysia,2020-03-06,50.0,,19.44,32365998,26808.164,0.802
1300,MYS,Malaysia,2020-03-07,83.0,,22.22,32365998,26808.164,0.802
1301,MYS,Malaysia,2020-03-08,93.0,,22.22,32365998,26808.164,0.802
1302,MYS,Malaysia,2020-03-09,99.0,,22.22,32365998,26808.164,0.802
1303,MYS,Malaysia,2020-03-10,117.0,,22.22,32365998,26808.164,0.802
1304,MYS,Malaysia,2020-03-11,129.0,,22.22,32365998,26808.164,0.802
1305,MYS,Malaysia,2020-03-12,149.0,,27.78,32365998,26808.164,0.802
1306,MYS,Malaysia,2020-03-13,158.0,,27.78,32365998,26808.164,0.802
1307,MYS,Malaysia,2020-03-14,197.0,,31.48,32365998,26808.164,0.802
1308,MYS,Malaysia,2020-03-15,238.0,,31.48,32365998,26808.164,0.802
1309,MYS,Malaysia,2020-03-16,428.0,,31.48,32365998,26808.164,0.802
1310,MYS,Malaysia,2020-03-17,553.0,,31.48,32365998,26808.164,0.802
1311,MYS,Malaysia,2020-03-18,673.0,2.0,73.15,32365998,26808.164,0.802
1312,MYS,Malaysia,2020-03-19,790.0,2.0,73.15,32365998,26808.164,0.802
1313,MYS,Malaysia,2020-03-20,900.0,2.0,73.15,32365998,26808.164,0.802
1314,MYS,Malaysia,2020-03-21,1030.0,2.0,73.15,32365998,26808.164,0.802
1315,MYS,Malaysia,2020-03-22,1183.0,4.0,73.15,32365998,26808.164,0.802
1316,MYS,Malaysia,2020-03-23,1306.0,10.0,73.15,32365998,26808.164,0.802
1317,MYS,Malaysia,2020-03-24,1518.0,14.0,73.15,32365998,26808.164,0.802
1318,MYS,Malaysia,2020-03-25,1624.0,15.0,73.15,32365998,26808.164,0.802
1319,MYS,Malaysia,2020-03-26,1796.0,19.0,73.15,32365998,26808.164,0.802
1320,MYS,Malaysia,2020-03-27,2031.0,23.0,73.15,32365998,26808.164,0.802
1321,MYS,Malaysia,2020-03-28,2161.0,26.0,73.15,32365998,26808.164,0.802
1322,MYS,Malaysia,2020-03-29,2320.0,27.0,73.15,32365998,26808.164,0.802
1323,MYS,Malaysia,2020-03-30,2470.0,34.0,73.15,32365998,26808.164,0.802
1324,MYS,Malaysia,2020-03-31,2626.0,37.0,73.15,32365998,26808.164,0.802
1325,MYS,Malaysia,2020-04-01,2766.0,43.0,73.15,32365998,26808.164,0.802
1326,MYS,Malaysia,2020-04-02,2908.0,45.0,73.15,32365998,26808.164,0.802
1327,MYS,Malaysia,2020-04-03,3116.0,50.0,73.15,32365998,26808.164,0.802
1328,MYS,Malaysia,2020-04-04,3333.0,53.0,73.15,32365998,26808.164,0.802
1329,MYS,Malaysia,2020-04-05,3483.0,57.0,73.15,32365998,26808.164,0.802
1330,MYS,Malaysia,2020-04-06,3662.0,61.0,73.15,32365998,26808.164,0.802
1331,MYS,Malaysia,2020-04-07,3793.0,62.0,73.15,32365998,26808.164,0.802
1332,MYS,Malaysia,2020-04-08,3963.0,63.0,73.15,32365998,26808.164,0.802
1333,MYS,Malaysia,2020-04-09,4119.0,65.0,73.15,32365998,26808.164,0.802
1334,MYS,Malaysia,2020-04-10,4228.0,67.0,73.15,32365998,26808.164,0.802
1335,MYS,Malaysia,2020-04-11,4346.0,70.0,73.15,32365998,26808.164,0.802
1336,MYS,Malaysia,2020-04-12,4530.0,73.0,73.15,32365998,26808.164,0.802
1337,MYS,Malaysia,2020-04-13,4683.0,76.0,73.15,32365998,26808.164,0.802
1338,MYS,Malaysia,2020-04-14,4817.0,77.0,73.15,32365998,26808.164,0.802
1339,MYS,Malaysia,2020-04-15,4987.0,82.0,73.15,32365998,26808.164,0.802
1340,MYS,Malaysia,2020-04-16,5072.0,83.0,73.15,32365998,26808.164,0.802
1341,MYS,Malaysia,2020-04-17,5182.0,84.0,73.15,32365998,26808.164,0.802
1342,MYS,Malaysia,2020-04-18,5251.0,86.0,73.15,32365998,26808.164,0.802
1343,MYS,Malaysia,2020-04-19,5305.0,88.0,73.15,32365998,26808.164,0.802
1344,MYS,Malaysia,2020-04-20,5389.0,89.0,73.15,32365998,26808.164,0.802
1345,MYS,Malaysia,2020-04-21,5425.0,89.0,73.15,32365998,26808.164,0.802
1346,MYS,Malaysia,2020-04-22,5482.0,92.0,73.15,32365998,26808.164,0.802
1347,MYS,Malaysia,2020-04-23,5532.0,93.0,73.15,32365998,26808.164,0.802
1348,MYS,Malaysia,2020-04-24,5603.0,95.0,73.15,32365998,26808.164,0.802
1349,MYS,Malaysia,2020-04-25,5691.0,96.0,73.15,32365998,26808.164,0.802
1350,MYS,Malaysia,2020-04-26,5742.0,98.0,73.15,32365998,26808.164,0.802
1351,MYS,Malaysia,2020-04-27,5780.0,98.0,73.15,32365998,26808.164,0.802
1352,MYS,Malaysia,2020-04-28,5820.0,99.0,73.15,32365998,26808.164,0.802
1353,MYS,Malaysia,2020-04-29,5851.0,100.0,73.15,32365998,26808.164,0.802
1354,MYS,Malaysia,2020-04-30,5945.0,100.0,73.15,32365998,26808.164,0.802
1355,MYS,Malaysia,2020-05-01,6002.0,102.0,73.15,32365998,26808.164,0.802
1356,MYS,Malaysia,2020-05-02,6071.0,103.0,73.15,32365998,26808.164,0.802
1357,MYS,Malaysia,2020-05-03,6176.0,103.0,73.15,32365998,26808.164,0.802
1358,MYS,Malaysia,2020-05-04,6298.0,105.0,69.44,32365998,26808.164,0.802
1359,MYS,Malaysia,2020-05-05,6353.0,105.0,69.44,32365998,26808.164,0.802
1360,MYS,Malaysia,2020-05-06,6383.0,106.0,69.44,32365998,26808.164,0.802
1361,MYS,Malaysia,2020-05-07,6428.0,107.0,69.44,32365998,26808.164,0.802
1362,MYS,Malaysia,2020-05-08,6467.0,107.0,69.44,32365998,26808.164,0.802
1363,MYS,Malaysia,2020-05-09,6535.0,107.0,69.44,32365998,26808.164,0.802
1364,MYS,Malaysia,2020-05-10,6589.0,108.0,69.44,32365998,26808.164,0.802
1365,MYS,Malaysia,2020-05-11,6656.0,108.0,69.44,32365998,26808.164,0.802
1366,MYS,Malaysia,2020-05-12,6726.0,109.0,69.44,32365998,26808.164,0.802
1367,MYS,Malaysia,2020-05-13,6742.0,109.0,69.44,32365998,26808.164,0.802
1368,MYS,Malaysia,2020-05-14,6779.0,111.0,69.44,32365998,26808.164,0.802
1369,MYS,Malaysia,2020-05-15,6819.0,112.0,69.44,32365998,26808.164,0.802
1370,MYS,Malaysia,2020-05-16,6855.0,112.0,69.44,32365998,26808.164,0.802
1371,MYS,Malaysia,2020-05-17,6872.0,113.0,69.44,32365998,26808.164,0.802
1372,MYS,Malaysia,2020-05-18,6894.0,113.0,69.44,32365998,26808.164,0.802
1373,MYS,Malaysia,2020-05-19,6941.0,113.0,69.44,32365998,26808.164,0.802
1374,MYS,Malaysia,2020-05-20,6978.0,114.0,69.44,32365998,26808.164,0.802
1375,MYS,Malaysia,2020-05-21,7009.0,114.0,69.44,32365998,26808.164,0.802
1376,MYS,Malaysia,2020-05-22,7059.0,114.0,69.44,32365998,26808.164,0.802
1377,MYS,Malaysia,2020-05-23,7137.0,115.0,75.0,32365998,26808.164,0.802
1378,MYS,Malaysia,2020-05-24,7185.0,115.0,75.0,32365998,26808.164,0.802
1379,MYS,Malaysia,2020-05-25,7245.0,115.0,75.0,32365998,26808.164,0.802
1380,MYS,Malaysia,2020-05-26,7417.0,115.0,75.0,32365998,26808.164,0.802
1381,MYS,Malaysia,2020-05-27,7604.0,115.0,75.0,32365998,26808.164,0.802
1382,MYS,Malaysia,2020-05-28,7619.0,115.0,75.0,32365998,26808.164,0.802
1383,MYS,Malaysia,2020-05-29,7629.0,115.0,75.0,32365998,26808.164,0.802
1384,MYS,Malaysia,2020-05-30,7732.0,115.0,75.0,32365998,26808.164,0.802
1385,MYS,Malaysia,2020-05-31,7762.0,115.0,75.0,32365998,26808.164,0.802
1386,MYS,Malaysia,2020-06-01,7819.0,115.0,75.0,32365998,26808.164,0.802
1387,MYS,Malaysia,2020-06-02,7857.0,115.0,75.0,32365998,26808.164,0.802
1388,MYS,Malaysia,2020-06-03,7877.0,115.0,75.0,32365998,26808.164,0.802
1389,MYS,Malaysia,2020-06-04,7970.0,115.0,75.0,32365998,26808.164,0.802
1390,MYS,Malaysia,2020-06-05,7970.0,115.0,75.0,32365998,26808.164,0.802
1391,MYS,Malaysia,2020-06-06,8266.0,116.0,75.0,32365998,26808.164,0.802
1392,MYS,Malaysia,2020-06-07,8303.0,117.0,75.0,32365998,26808.164,0.802
1393,MYS,Malaysia,2020-06-08,8322.0,117.0,75.0,32365998,26808.164,0.802
1394,MYS,Malaysia,2020-06-09,8329.0,117.0,75.0,32365998,26808.164,0.802
1395,MYS,Malaysia,2020-06-10,8336.0,117.0,57.41,32365998,26808.164,0.802
1396,MYS,Malaysia,2020-06-11,8338.0,118.0,57.41,32365998,26808.164,0.802
1397,MYS,Malaysia,2020-06-12,8369.0,118.0,57.41,32365998,26808.164,0.802
1398,MYS,Malaysia,2020-06-13,8402.0,119.0,57.41,32365998,26808.164,0.802
1399,MYS,Malaysia,2020-06-14,8445.0,120.0,57.41,32365998,26808.164,0.802
1400,MYS,Malaysia,2020-06-15,8453.0,121.0,57.41,32365998,26808.164,0.802
1401,MYS,Malaysia,2020-06-16,8494.0,121.0,57.41,32365998,26808.164,0.802
1402,MYS,Malaysia,2020-06-17,8505.0,121.0,57.41,32365998,26808.164,0.802
1403,MYS,Malaysia,2020-06-18,8515.0,121.0,57.41,32365998,26808.164,0.802
1404,MYS,Malaysia,2020-06-19,8529.0,121.0,54.63,32365998,26808.164,0.802
1405,MYS,Malaysia,2020-06-20,8535.0,121.0,54.63,32365998,26808.164,0.802
1406,MYS,Malaysia,2020-06-21,8556.0,121.0,54.63,32365998,26808.164,0.802
1407,MYS,Malaysia,2020-06-22,8572.0,121.0,54.63,32365998,26808.164,0.802
1408,MYS,Malaysia,2020-06-23,8587.0,121.0,54.63,32365998,26808.164,0.802
1409,MYS,Malaysia,2020-06-24,8590.0,121.0,50.93,32365998,26808.164,0.802
1410,MYS,Malaysia,2020-06-25,8596.0,121.0,50.93,32365998,26808.164,0.802
1411,MYS,Malaysia,2020-06-26,8600.0,121.0,50.93,32365998,26808.164,0.802
1412,MYS,Malaysia,2020-06-27,8606.0,121.0,50.93,32365998,26808.164,0.802
1413,MYS,Malaysia,2020-06-28,8616.0,121.0,50.93,32365998,26808.164,0.802
1414,MYS,Malaysia,2020-06-29,8634.0,121.0,50.93,32365998,26808.164,0.802
1415,MYS,Malaysia,2020-06-30,8637.0,121.0,50.93,32365998,26808.164,0.802
1416,MYS,Malaysia,2020-07-01,8639.0,121.0,50.93,32365998,26808.164,0.802
1417,MYS,Malaysia,2020-07-02,8640.0,121.0,50.93,32365998,26808.164,0.802
1418,MYS,Malaysia,2020-07-03,8643.0,121.0,50.93,32365998,26808.164,0.802
1419,MYS,Malaysia,2020-07-04,8648.0,121.0,50.93,32365998,26808.164,0.802
1420,MYS,Malaysia,2020-07-05,8658.0,121.0,50.93,32365998,26808.164,0.802
1421,MYS,Malaysia,2020-07-06,8658.0,121.0,50.93,32365998,26808.164,0.802
1422,MYS,Malaysia,2020-07-07,8668.0,121.0,50.93,32365998,26808.164,0.802
1423,MYS,Malaysia,2020-07-08,8674.0,121.0,50.93,32365998,26808.164,0.802
1424,MYS,Malaysia,2020-07-09,8677.0,121.0,50.93,32365998,26808.164,0.802
1425,MYS,Malaysia,2020-07-10,8683.0,121.0,50.93,32365998,26808.164,0.802
1426,MYS,Malaysia,2020-07-11,8696.0,121.0,50.93,32365998,26808.164,0.802
